content,rating,class,processed_content,processed_content_wt
Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. rất ưng ý. mà giá lại rẻ. sẽ ủng hộ shop lâu dài,5,2,sản phẩm dịch vụ mô tả tốt đợi ưng giá rẻ ủng hộ shop,sản_phẩm dịch_vụ mô_tả tốt đợi ưng giá rẻ ủng_hộ shop
chất hàng đẹp và rất ok,5,2,chất hàng đẹp,chất hàng đẹp
"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt.",5,2,chuyên nghiệp thân thiện đẹp mô tả đóng gói kỹ lưỡng chất tuyệt vời giá tốt,chuyên_nghiệp thân_thiện đẹp mô_tả đóng_gói kỹ_lưỡng chất tuyệt_vời giá tốt
Đẹp như mô tả. Đóng gói kỹ lưỡng. Giá tốt. mình sẽ mua thêm,5,2,đẹp mô tả đóng gói kỹ lưỡng giá tốt,đẹp mô_tả đóng_gói kỹ_lưỡng giá tốt
"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ.",5,2,chuyên nghiệp thân thiện đẹp mô tả đóng gói kỹ lưỡng chất tuyệt vời giá tốt hàng bất ngờ,chuyên_nghiệp thân_thiện đẹp mô_tả đóng_gói kỹ_lưỡng chất tuyệt_vời giá tốt hàng bất_ngờ
"Chuyên nghiệp, thân thiện.",5,2,chuyên nghiệp thân thiện,chuyên_nghiệp thân_thiện
Đẹp như mô tả.,5,2,đẹp mô tả,đẹp mô_tả
Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt.,5,2,đẹp mô tả đóng gói kỹ lưỡng chất tuyệt vời giá tốt,đẹp mô_tả đóng_gói kỹ_lưỡng chất tuyệt_vời giá tốt
Chất lượng tuyệt vời.,5,2,chất tuyệt vời,chất tuyệt_vời
hàng k giống hình,5,2,hàng không hình,hàng không hình
"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình.",5,2,sản phẩm dịch vụ mô tả tốt đợi chất sản phẩm dịch vụ tốt gửi sản phẩm vé dịch vụ shop tư vấn hướng cực kỳ nhiệt tình,sản_phẩm dịch_vụ mô_tả tốt đợi chất sản_phẩm dịch_vụ tốt gửi sản_phẩm vé dịch_vụ shop tư_vấn hướng cực_kỳ nhiệt_tình
"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Giá tốt. Giao hàng nhanh bất ngờ.",5,2,chuyên nghiệp thân thiện đẹp mô tả đóng gói kỹ lưỡng giá tốt hàng bất ngờ,chuyên_nghiệp thân_thiện đẹp mô_tả đóng_gói kỹ_lưỡng giá tốt hàng bất_ngờ
"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình.",5,2,sản phẩm dịch vụ mô tả tốt đợi chất sản phẩm dịch vụ tốt gửi sản phẩm vé dịch vụ shop tư vấn hướng cực kỳ nhiệt tình,sản_phẩm dịch_vụ mô_tả tốt đợi chất sản_phẩm dịch_vụ tốt gửi sản_phẩm vé dịch_vụ shop tư_vấn hướng cực_kỳ nhiệt_tình
Chất lượng sản phẩm/dịch vụ khá tốt. Sản phẩm/dịch vụ giống mô tả.,4,2,chất sản phẩm dịch vụ tốt sản phẩm dịch vụ mô tả,chất sản_phẩm dịch_vụ tốt sản_phẩm dịch_vụ mô_tả
"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình.",5,2,sản phẩm dịch vụ mô tả tốt đợi chất sản phẩm dịch vụ tốt gửi sản phẩm vé dịch vụ shop tư vấn hướng cực kỳ nhiệt tình,sản_phẩm dịch_vụ mô_tả tốt đợi chất sản_phẩm dịch_vụ tốt gửi sản_phẩm vé dịch_vụ shop tư_vấn hướng cực_kỳ nhiệt_tình
mua size l Shop gửi size xl,3,1,shop gửi lỗi,shop gửi lỗi
Chất lượng tuyệt vời.,5,2,chất tuyệt vời,chất tuyệt_vời
"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình.",5,2,sản phẩm dịch vụ mô tả tốt đợi chất sản phẩm dịch vụ tốt gửi sản phẩm vé dịch vụ shop tư vấn hướng cực kỳ nhiệt tình,sản_phẩm dịch_vụ mô_tả tốt đợi chất sản_phẩm dịch_vụ tốt gửi sản_phẩm vé dịch_vụ shop tư_vấn hướng cực_kỳ nhiệt_tình
Cần đúng với mô tả.,1,0,mô tả,mô_tả
Đẹp như mô tả. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ.,5,2,đẹp mô tả chất tuyệt vời giá tốt hàng bất ngờ,đẹp mô_tả chất tuyệt_vời giá tốt hàng bất_ngờ
Đẹp như mô tả.,5,2,đẹp mô tả,đẹp mô_tả
sảng phẩm này cũng tạm,5,2,sảng phẩm tạm,sảng_phẩm tạm
"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình.",5,2,sản phẩm dịch vụ mô tả tốt đợi chất sản phẩm dịch vụ tốt gửi sản phẩm vé dịch vụ shop tư vấn hướng cực kỳ nhiệt tình,sản_phẩm dịch_vụ mô_tả tốt đợi chất sản_phẩm dịch_vụ tốt gửi sản_phẩm vé dịch_vụ shop tư_vấn hướng cực_kỳ nhiệt_tình
Đẹp như mô tả. Giao hàng nhanh bất ngờ. Chất lượng ok chúc shop bán đc nhìu hàng,5,2,đẹp mô tả hàng bất ngờ chất chúc shop hàng,đẹp mô_tả hàng bất_ngờ chất chúc shop hàng
Chất lượng tuyệt vời.,5,2,chất tuyệt vời,chất tuyệt_vời
Sản phẩm đẹp! Rất ưng ý,5,2,sản phẩm đẹp ưng,sản_phẩm đẹp ưng
Đẹp như mô tả.,5,2,đẹp mô tả,đẹp mô_tả
Chất lượng sản phẩm/dịch vụ rất tốt.,5,2,chất sản phẩm dịch vụ tốt,chất sản_phẩm dịch_vụ tốt
Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi.,5,2,sản phẩm dịch vụ mô tả tốt đợi,sản_phẩm dịch_vụ mô_tả tốt đợi
"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. ra,dep ..đê rât mêm",5,2,sản phẩm dịch vụ mô tả tốt đợi đê rât mêm,sản_phẩm dịch_vụ mô_tả tốt đợi đê rât mêm
Giá tốt.,5,2,giá tốt,giá tốt
"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. hàng đẹp, rất chắc chắn , nên mua nha mọi người .",5,2,sản phẩm dịch vụ mô tả tốt đợi hàng đẹp chắn,sản_phẩm dịch_vụ mô_tả tốt đợi hàng đẹp chắn
"túi dễ thương, phù hợp cho bé đựng đồ",5,2,túi thương phù hợp bé đựng đồ,túi_thương phù_hợp bé đựng đồ
"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. hàng đẹp quá mức mong đợi. cảm ơn shop",5,2,sản phẩm dịch vụ mô tả tốt đợi gửi sản phẩm vé dịch vụ shop tư vấn hướng cực kỳ nhiệt tình hàng đẹp đợi cảm ơn shop,sản_phẩm dịch_vụ mô_tả tốt_đợi gửi sản_phẩm vé dịch_vụ shop tư_vấn hướng cực_kỳ nhiệt_tình hàng đẹp đợi cảm_ơn shop
Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh.,5,2,sản phẩm dịch vụ mô tả tốt đợi chất sản phẩm dịch vụ tốt gửi sản phẩm vé dịch vụ,sản_phẩm dịch_vụ mô_tả tốt đợi chất sản_phẩm dịch_vụ tốt gửi sản_phẩm vé dịch_vụ
Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi.,5,2,sản phẩm dịch vụ mô tả tốt đợi,sản_phẩm dịch_vụ mô_tả tốt đợi
"Túi đẹp nhưng bên trong ko có dây kéo hay cài j hết, bỏ đồ rớt hồi nào ko hay luôn hihi",5,2,túi đẹp không dây kéo cài đồ rớt hồi không,túi đẹp không dây_kéo cài đồ rớt hồi không
Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Gửi sản phẩm/vé dịch vụ nhanh. hàng đẹp giống như hình,5,2,sản phẩm dịch vụ mô tả tốt đợi gửi sản phẩm vé dịch vụ hàng đẹp hình,sản_phẩm dịch_vụ mô_tả tốt_đợi gửi sản_phẩm vé dịch_vụ hàng đẹp hình
"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình.",5,2,sản phẩm dịch vụ mô tả tốt đợi chất sản phẩm dịch vụ tốt gửi sản phẩm vé dịch vụ shop tư vấn hướng cực kỳ nhiệt tình,sản_phẩm dịch_vụ mô_tả tốt đợi chất sản_phẩm dịch_vụ tốt gửi sản_phẩm vé dịch_vụ shop tư_vấn hướng cực_kỳ nhiệt_tình
Chất lượng ổn.,3,1,chất ổn,chất ổn
Hàng ổn tuy nhiên giao hàng chưa đúng mẫu!,4,2,hàng ổn nhiên hàng mẫu,hàng ổn_nhiên hàng mẫu
"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt.",5,2,chuyên nghiệp thân thiện đẹp mô tả đóng gói kỹ lưỡng chất tuyệt vời giá tốt,chuyên_nghiệp thân_thiện đẹp mô_tả đóng_gói kỹ_lưỡng chất tuyệt_vời giá tốt
Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh.,5,2,sản phẩm dịch vụ mô tả tốt đợi chất sản phẩm dịch vụ tốt gửi sản phẩm vé dịch vụ,sản_phẩm dịch_vụ mô_tả tốt đợi chất sản_phẩm dịch_vụ tốt gửi sản_phẩm vé dịch_vụ
"chất mềm mịn, dày dặn. k ngờ lại vừa rẻ vừa đẹp thế. giao đúng sz con mk mặc vừa đẹp luôn. đáng mua lắm mn",5,2,chất mềm mịn dày dặn không ngờ rẻ đẹp sz mặc đẹp lắm,chất mềm mịn dày_dặn không ngờ rẻ đẹp sz mặc đẹp lắm
"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. ịok",5,2,chuyên nghiệp thân thiện đẹp mô tả đóng gói kỹ lưỡng ịok,chuyên_nghiệp thân_thiện đẹp mô_tả đóng_gói kỹ_lưỡng ịok
"Shop tư vấn, hướng dẫn cực kỳ nhiệt tình. Gửi sản phẩm/vé dịch vụ nhanh. Chất lượng sản phẩm/dịch vụ rất tốt. Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. đẹp",5,2,shop tư vấn hướng cực kỳ nhiệt tình gửi sản phẩm vé dịch vụ chất sản phẩm dịch vụ tốt sản phẩm dịch vụ mô tả tốt đợi đẹp,shop tư_vấn hướng cực_kỳ nhiệt_tình gửi sản_phẩm vé dịch_vụ chất sản_phẩm dịch_vụ tốt sản_phẩm dịch_vụ mô_tả tốt đợi đẹp
ko chê vào đâu đc,5,2,không chê,không chê
Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. tốt,5,2,sản phẩm dịch vụ mô tả tốt đợi tốt,sản_phẩm dịch_vụ mô_tả tốt đợi tốt
"Chuyên nghiệp, thân thiện. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ.",5,2,chuyên nghiệp thân thiện chất tuyệt vời giá tốt hàng bất ngờ,chuyên_nghiệp thân_thiện chất tuyệt_vời giá tốt hàng bất_ngờ
Đẹp như mô tả.,5,2,đẹp mô tả,đẹp mô_tả
Đẹp như mô tả. Đóng gói kỹ lưỡng. Giá tốt.,5,2,đẹp mô tả đóng gói kỹ lưỡng giá tốt,đẹp mô_tả đóng_gói kỹ_lưỡng giá tốt
"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt.",5,2,chuyên nghiệp thân thiện đẹp mô tả đóng gói kỹ lưỡng chất tuyệt vời giá tốt,chuyên_nghiệp thân_thiện đẹp mô_tả đóng_gói kỹ_lưỡng chất tuyệt_vời giá tốt
shop đăng là năm quần nỉ trẻ em giá 85 nghìn vậy mà lại Giao quần cotton thường tôi cảm thấy không hài lòng khi shop đăng một đằng giao một nẻo,5,2,shop đăng quần nỉ trẻ giá nghìn quần cotton cảm không hài shop đăng đằng nẻo,shop đăng quần_nỉ trẻ giá nghìn quần cotton_cảm không hài_shop đăng_đằng nẻo
"Đẹp như mô tả. Chuyên nghiệp, thân thiện. Đóng gói kỹ lưỡng.",5,2,đẹp mô tả chuyên nghiệp thân thiện đóng gói kỹ lưỡng,đẹp mô_tả chuyên_nghiệp thân_thiện đóng_gói kỹ_lưỡng
Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi.,5,2,sản phẩm dịch vụ mô tả tốt đợi,sản_phẩm dịch_vụ mô_tả tốt đợi
qua hai long,5,2,,
qua hai long,5,2,,
Đẹp như mô tả.,5,2,đẹp mô tả,đẹp mô_tả
"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ.",5,2,chuyên nghiệp thân thiện đẹp mô tả đóng gói kỹ lưỡng chất tuyệt vời giá tốt hàng bất ngờ,chuyên_nghiệp thân_thiện đẹp mô_tả đóng_gói kỹ_lưỡng chất tuyệt_vời giá tốt hàng bất_ngờ
Đẹp như mô tả.,5,2,đẹp mô tả,đẹp mô_tả
Đúng mô tả.,4,2,mô tả,mô_tả
"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ. đẹp, chất vải tốt. sẽ ủng hộ tiếp",5,2,chuyên nghiệp thân thiện đẹp mô tả đóng gói kỹ lưỡng chất tuyệt vời giá tốt hàng bất ngờ đẹp chất vải tốt ủng hộ tiếp,chuyên_nghiệp thân_thiện đẹp mô_tả đóng_gói kỹ_lưỡng chất tuyệt_vời giá tốt hàng bất_ngờ đẹp chất vải tốt ủng_hộ tiếp
Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt.,5,2,đẹp mô tả đóng gói kỹ lưỡng chất tuyệt vời giá tốt,đẹp mô_tả đóng_gói kỹ_lưỡng chất tuyệt_vời giá tốt
"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Chất lượng sản phẩm/dịch vụ rất tốt. Gửi sản phẩm/vé dịch vụ nhanh. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình.",5,2,sản phẩm dịch vụ mô tả tốt đợi chất sản phẩm dịch vụ tốt gửi sản phẩm vé dịch vụ shop tư vấn hướng cực kỳ nhiệt tình,sản_phẩm dịch_vụ mô_tả tốt đợi chất sản_phẩm dịch_vụ tốt gửi sản_phẩm vé dịch_vụ shop tư_vấn hướng cực_kỳ nhiệt_tình
"Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi. Shop tư vấn, hướng dẫn cực kỳ nhiệt tình.",5,2,sản phẩm dịch vụ mô tả tốt đợi shop tư vấn hướng cực kỳ nhiệt tình,sản_phẩm dịch_vụ mô_tả tốt đợi shop tư_vấn hướng cực_kỳ nhiệt_tình
Gửi sản phẩm/vé dịch vụ nhanh. hàng đẹp ạ ?,5,2,gửi sản phẩm vé dịch vụ hàng đẹp,gửi sản_phẩm vé dịch_vụ hàng đẹp
Giá tốt.,5,2,giá tốt,giá tốt
Đẹp như mô tả. Chất lượng tuyệt vời. Giá tốt.,5,2,đẹp mô tả chất tuyệt vời giá tốt,đẹp mô_tả chất tuyệt_vời giá tốt
Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ.,5,2,chất tuyệt vời giá tốt hàng bất ngờ,chất tuyệt_vời giá tốt hàng bất_ngờ
Chất lượng tuyệt vời.,5,2,chất tuyệt vời,chất tuyệt_vời
Đẹp như mô tả. Chất lượng tuyệt vời. Giá tốt.,5,2,đẹp mô tả chất tuyệt vời giá tốt,đẹp mô_tả chất tuyệt_vời giá tốt
Hàng đẹp và giao hàng nhanh nữa. m đặt thêm 2 set nhé. Tks shop,5,2,hàng đẹp hàng set shop,hàng đẹp hàng set shop
"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Chất lượng tuyệt vời. Đồ đẹp, đúng mẫu.",5,2,chuyên nghiệp thân thiện đẹp mô tả chất tuyệt vời đồ đẹp mẫu,chuyên_nghiệp thân_thiện đẹp mô_tả chất tuyệt_vời đồ đẹp mẫu
Sản phẩm/dịch vụ giống mô tả và tốt hơn mong đợi.,5,2,sản phẩm dịch vụ mô tả tốt đợi,sản_phẩm dịch_vụ mô_tả tốt đợi
"sản phẩm đẹp,mua 5 áo giặc thì có 1 áo in hình khủng long ra mào lem hết nên bỏ, shop lấy sai nhỏ nên bé mặc hơi ôm",4,2,shop hơi ôm,shop hơi ôm
Đẹp như mô tả. Chất lượng tuyệt vời. Giá tốt.,5,2,đẹp mô tả chất tuyệt vời giá tốt,đẹp mô_tả chất tuyệt_vời giá tốt
Đẹp như mô tả.,5,2,đẹp mô tả,đẹp mô_tả
Đẹp như mô tả.,5,2,đẹp mô tả,đẹp mô_tả
"shop giao hàng nhanh, sản phẩm chất luog tốt. Bé nhà m mặc vừa vặn rất đẹp. Cảm on shop nhiều",5,2,shop hàng sản phẩm chất luog tốt bé mặc vặn đẹp cảm shop,shop hàng sản_phẩm_chất luog tốt bé mặc_vặn đẹp cảm_shop
"Chuyên nghiệp, thân thiện. Đẹp như mô tả. Đóng gói kỹ lưỡng. Chất lượng tuyệt vời. Giá tốt. Giao hàng nhanh bất ngờ.",5,2,chuyên nghiệp thân thiện đẹp mô tả đóng gói kỹ lưỡng chất tuyệt vời giá tốt hàng bất ngờ,chuyên_nghiệp thân_thiện đẹp mô_tả đóng_gói kỹ_lưỡng chất tuyệt_vời giá tốt hàng bất_ngờ
